run,beta_role,beta,source_beta_tag,cell_id,dataset_id,dataset_tag,complexity_metric,knn_k,complexity_3nn_disagreement,source_dataset
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,36,dataset_036_seed_3635234,3nn_label_disagreement,3,0.045572916666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_036_seed_3635234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,37,dataset_037_seed_3735234,3nn_label_disagreement,3,0.02734375,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_037_seed_3735234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,38,dataset_038_seed_3835234,3nn_label_disagreement,3,0.030598958333333332,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_038_seed_3835234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,39,dataset_039_seed_3935234,3nn_label_disagreement,3,0.041015625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_039_seed_3935234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,40,dataset_040_seed_4035234,3nn_label_disagreement,3,0.052734375,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_040_seed_4035234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,41,dataset_041_seed_4135234,3nn_label_disagreement,3,0.050130208333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_041_seed_4135234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,42,dataset_042_seed_4235234,3nn_label_disagreement,3,0.037760416666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_042_seed_4235234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,43,dataset_043_seed_4335234,3nn_label_disagreement,3,0.057942708333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_043_seed_4335234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,44,dataset_044_seed_4435234,3nn_label_disagreement,3,0.026041666666666668,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_044_seed_4435234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,45,dataset_045_seed_4535234,3nn_label_disagreement,3,0.026692708333333332,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_045_seed_4535234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,46,dataset_046_seed_4635234,3nn_label_disagreement,3,0.041666666666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_046_seed_4635234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,47,dataset_047_seed_4735234,3nn_label_disagreement,3,0.029947916666666668,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_047_seed_4735234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,48,dataset_048_seed_4835234,3nn_label_disagreement,3,0.034505208333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_048_seed_4835234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,49,dataset_049_seed_4935234,3nn_label_disagreement,3,0.033203125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_049_seed_4935234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,50,dataset_050_seed_5035234,3nn_label_disagreement,3,0.035807291666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_050_seed_5035234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,51,dataset_051_seed_5135234,3nn_label_disagreement,3,0.040364583333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_051_seed_5135234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,52,dataset_052_seed_5235234,3nn_label_disagreement,3,0.029296875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_052_seed_5235234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,53,dataset_053_seed_5335234,3nn_label_disagreement,3,0.03515625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_053_seed_5335234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,54,dataset_054_seed_5435234,3nn_label_disagreement,3,0.032552083333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_054_seed_5435234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,55,dataset_055_seed_5535234,3nn_label_disagreement,3,0.041666666666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_055_seed_5535234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,56,dataset_056_seed_5635234,3nn_label_disagreement,3,0.030598958333333332,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_056_seed_5635234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,57,dataset_057_seed_5735234,3nn_label_disagreement,3,0.040364583333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_057_seed_5735234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,58,dataset_058_seed_5835234,3nn_label_disagreement,3,0.044270833333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_058_seed_5835234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,59,dataset_059_seed_5935234,3nn_label_disagreement,3,0.060546875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_059_seed_5935234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,60,dataset_060_seed_6035234,3nn_label_disagreement,3,0.06315104166666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_060_seed_6035234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,61,dataset_061_seed_6135234,3nn_label_disagreement,3,0.046875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_061_seed_6135234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,62,dataset_062_seed_6235234,3nn_label_disagreement,3,0.028645833333333332,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_062_seed_6235234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,63,dataset_063_seed_6335234,3nn_label_disagreement,3,0.022135416666666668,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_063_seed_6335234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,64,dataset_064_seed_6435234,3nn_label_disagreement,3,0.053385416666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_064_seed_6435234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,65,dataset_065_seed_6535234,3nn_label_disagreement,3,0.026041666666666668,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_065_seed_6535234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,66,dataset_066_seed_6635234,3nn_label_disagreement,3,0.04296875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_066_seed_6635234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,67,dataset_067_seed_6735234,3nn_label_disagreement,3,0.046875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_067_seed_6735234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,68,dataset_068_seed_6835234,3nn_label_disagreement,3,0.06705729166666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_068_seed_6835234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,69,dataset_069_seed_6935234,3nn_label_disagreement,3,0.044921875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_069_seed_6935234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,70,dataset_070_seed_7035234,3nn_label_disagreement,3,0.06640625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_070_seed_7035234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,71,dataset_071_seed_7135234,3nn_label_disagreement,3,0.046875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_071_seed_7135234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,72,dataset_072_seed_7235234,3nn_label_disagreement,3,0.028645833333333332,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_072_seed_7235234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,73,dataset_073_seed_7335234,3nn_label_disagreement,3,0.046875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_073_seed_7335234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,74,dataset_074_seed_7435234,3nn_label_disagreement,3,0.0234375,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_074_seed_7435234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,75,dataset_075_seed_7535234,3nn_label_disagreement,3,0.037760416666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_075_seed_7535234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,76,dataset_076_seed_7635234,3nn_label_disagreement,3,0.040364583333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_076_seed_7635234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,77,dataset_077_seed_7735234,3nn_label_disagreement,3,0.046875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_077_seed_7735234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,78,dataset_078_seed_7835234,3nn_label_disagreement,3,0.0546875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_078_seed_7835234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,79,dataset_079_seed_7935234,3nn_label_disagreement,3,0.038411458333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_079_seed_7935234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,80,dataset_080_seed_8035234,3nn_label_disagreement,3,0.037760416666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_080_seed_8035234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,81,dataset_081_seed_8135234,3nn_label_disagreement,3,0.039713541666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_081_seed_8135234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,82,dataset_082_seed_8235234,3nn_label_disagreement,3,0.035807291666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_082_seed_8235234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,83,dataset_083_seed_8335234,3nn_label_disagreement,3,0.04296875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_083_seed_8335234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,84,dataset_084_seed_8435234,3nn_label_disagreement,3,0.022135416666666668,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_084_seed_8435234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,85,dataset_085_seed_8535234,3nn_label_disagreement,3,0.027994791666666668,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_085_seed_8535234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,86,dataset_086_seed_8635234,3nn_label_disagreement,3,0.033854166666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_086_seed_8635234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,87,dataset_087_seed_8735234,3nn_label_disagreement,3,0.05078125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_087_seed_8735234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,88,dataset_088_seed_8835234,3nn_label_disagreement,3,0.038411458333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_088_seed_8835234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,89,dataset_089_seed_8935234,3nn_label_disagreement,3,0.035807291666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_089_seed_8935234/dataset.npz
gaussian_random_90_dataset,source_tag_only_not_sweep_axis,0.05,0.05,gaussian_random_baseline,0,dataset_001,3nn_label_disagreement,3,0.4915364583333333,02_dnn_synthetic/06_random_baseline/01_dataset/raw_outputs/gaussian_random_90_dataset/raw_datasets/dataset_001/dataset.npz
gaussian_random_90_dataset,source_tag_only_not_sweep_axis,0.05,0.05,gaussian_random_baseline,1,dataset_002,3nn_label_disagreement,3,0.494140625,02_dnn_synthetic/06_random_baseline/01_dataset/raw_outputs/gaussian_random_90_dataset/raw_datasets/dataset_002/dataset.npz
gaussian_random_90_dataset,source_tag_only_not_sweep_axis,0.05,0.05,gaussian_random_baseline,2,dataset_003,3nn_label_disagreement,3,0.478515625,02_dnn_synthetic/06_random_baseline/01_dataset/raw_outputs/gaussian_random_90_dataset/raw_datasets/dataset_003/dataset.npz
gaussian_random_90_dataset,source_tag_only_not_sweep_axis,0.05,0.05,gaussian_random_baseline,3,dataset_004,3nn_label_disagreement,3,0.482421875,02_dnn_synthetic/06_random_baseline/01_dataset/raw_outputs/gaussian_random_90_dataset/raw_datasets/dataset_004/dataset.npz
gaussian_random_90_dataset,source_tag_only_not_sweep_axis,0.05,0.05,gaussian_random_baseline,4,dataset_005,3nn_label_disagreement,3,0.4661458333333333,02_dnn_synthetic/06_random_baseline/01_dataset/raw_outputs/gaussian_random_90_dataset/raw_datasets/dataset_005/dataset.npz
gaussian_random_90_dataset,source_tag_only_not_sweep_axis,0.05,0.05,gaussian_random_baseline,5,dataset_006,3nn_label_disagreement,3,0.4680989583333333,02_dnn_synthetic/06_random_baseline/01_dataset/raw_outputs/gaussian_random_90_dataset/raw_datasets/dataset_006/dataset.npz
gaussian_random_90_dataset,source_tag_only_not_sweep_axis,0.05,0.05,gaussian_random_baseline,6,dataset_007,3nn_label_disagreement,3,0.505859375,02_dnn_synthetic/06_random_baseline/01_dataset/raw_outputs/gaussian_random_90_dataset/raw_datasets/dataset_007/dataset.npz
gaussian_random_90_dataset,source_tag_only_not_sweep_axis,0.05,0.05,gaussian_random_baseline,7,dataset_008,3nn_label_disagreement,3,0.4915364583333333,02_dnn_synthetic/06_random_baseline/01_dataset/raw_outputs/gaussian_random_90_dataset/raw_datasets/dataset_008/dataset.npz
gaussian_random_90_dataset,source_tag_only_not_sweep_axis,0.05,0.05,gaussian_random_baseline,8,dataset_009,3nn_label_disagreement,3,0.4837239583333333,02_dnn_synthetic/06_random_baseline/01_dataset/raw_outputs/gaussian_random_90_dataset/raw_datasets/dataset_009/dataset.npz
gaussian_random_90_dataset,source_tag_only_not_sweep_axis,0.05,0.05,gaussian_random_baseline,9,dataset_010,3nn_label_disagreement,3,0.513671875,02_dnn_synthetic/06_random_baseline/01_dataset/raw_outputs/gaussian_random_90_dataset/raw_datasets/dataset_010/dataset.npz
gaussian_random_90_dataset,source_tag_only_not_sweep_axis,0.05,0.05,gaussian_random_baseline,10,dataset_011,3nn_label_disagreement,3,0.4830729166666667,02_dnn_synthetic/06_random_baseline/01_dataset/raw_outputs/gaussian_random_90_dataset/raw_datasets/dataset_011/dataset.npz
gaussian_random_90_dataset,source_tag_only_not_sweep_axis,0.05,0.05,gaussian_random_baseline,11,dataset_012,3nn_label_disagreement,3,0.490234375,02_dnn_synthetic/06_random_baseline/01_dataset/raw_outputs/gaussian_random_90_dataset/raw_datasets/dataset_012/dataset.npz
gaussian_random_90_dataset,source_tag_only_not_sweep_axis,0.05,0.05,gaussian_random_baseline,12,dataset_013,3nn_label_disagreement,3,0.4908854166666667,02_dnn_synthetic/06_random_baseline/01_dataset/raw_outputs/gaussian_random_90_dataset/raw_datasets/dataset_013/dataset.npz
gaussian_random_90_dataset,source_tag_only_not_sweep_axis,0.05,0.05,gaussian_random_baseline,13,dataset_014,3nn_label_disagreement,3,0.5045572916666666,02_dnn_synthetic/06_random_baseline/01_dataset/raw_outputs/gaussian_random_90_dataset/raw_datasets/dataset_014/dataset.npz
gaussian_random_90_dataset,source_tag_only_not_sweep_axis,0.05,0.05,gaussian_random_baseline,14,dataset_015,3nn_label_disagreement,3,0.5045572916666666,02_dnn_synthetic/06_random_baseline/01_dataset/raw_outputs/gaussian_random_90_dataset/raw_datasets/dataset_015/dataset.npz
gaussian_random_90_dataset,source_tag_only_not_sweep_axis,0.05,0.05,gaussian_random_baseline,15,dataset_016,3nn_label_disagreement,3,0.5234375,02_dnn_synthetic/06_random_baseline/01_dataset/raw_outputs/gaussian_random_90_dataset/raw_datasets/dataset_016/dataset.npz
gaussian_random_90_dataset,source_tag_only_not_sweep_axis,0.05,0.05,gaussian_random_baseline,16,dataset_017,3nn_label_disagreement,3,0.4947916666666667,02_dnn_synthetic/06_random_baseline/01_dataset/raw_outputs/gaussian_random_90_dataset/raw_datasets/dataset_017/dataset.npz
gaussian_random_90_dataset,source_tag_only_not_sweep_axis,0.05,0.05,gaussian_random_baseline,17,dataset_018,3nn_label_disagreement,3,0.5071614583333334,02_dnn_synthetic/06_random_baseline/01_dataset/raw_outputs/gaussian_random_90_dataset/raw_datasets/dataset_018/dataset.npz
gaussian_random_90_dataset,source_tag_only_not_sweep_axis,0.05,0.05,gaussian_random_baseline,18,dataset_019,3nn_label_disagreement,3,0.51171875,02_dnn_synthetic/06_random_baseline/01_dataset/raw_outputs/gaussian_random_90_dataset/raw_datasets/dataset_019/dataset.npz
gaussian_random_90_dataset,source_tag_only_not_sweep_axis,0.05,0.05,gaussian_random_baseline,19,dataset_020,3nn_label_disagreement,3,0.5,02_dnn_synthetic/06_random_baseline/01_dataset/raw_outputs/gaussian_random_90_dataset/raw_datasets/dataset_020/dataset.npz
gaussian_random_90_dataset,source_tag_only_not_sweep_axis,0.05,0.05,gaussian_random_baseline,20,dataset_021,3nn_label_disagreement,3,0.5397135416666666,02_dnn_synthetic/06_random_baseline/01_dataset/raw_outputs/gaussian_random_90_dataset/raw_datasets/dataset_021/dataset.npz
gaussian_random_90_dataset,source_tag_only_not_sweep_axis,0.05,0.05,gaussian_random_baseline,21,dataset_022,3nn_label_disagreement,3,0.5091145833333334,02_dnn_synthetic/06_random_baseline/01_dataset/raw_outputs/gaussian_random_90_dataset/raw_datasets/dataset_022/dataset.npz
gaussian_random_90_dataset,source_tag_only_not_sweep_axis,0.05,0.05,gaussian_random_baseline,22,dataset_023,3nn_label_disagreement,3,0.4921875,02_dnn_synthetic/06_random_baseline/01_dataset/raw_outputs/gaussian_random_90_dataset/raw_datasets/dataset_023/dataset.npz
gaussian_random_90_dataset,source_tag_only_not_sweep_axis,0.05,0.05,gaussian_random_baseline,23,dataset_024,3nn_label_disagreement,3,0.5091145833333334,02_dnn_synthetic/06_random_baseline/01_dataset/raw_outputs/gaussian_random_90_dataset/raw_datasets/dataset_024/dataset.npz
